source,feature_id,mean,var,score,selected,threshold
Xb,46978,1.648936170212766,67.62811713566691,0.5602844409786139,True,0.336238477090991
Xb,46979,0.0425531914893617,0.06268588423701675,0.022603935927115515,False,0.336238477090991
Xb,46980,1.0,38.365591397849464,0.36122645488213295,True,0.336238477090991
Xb,46981,0.3617021276595745,6.168840082361019,0.17403349701763823,False,0.336238477090991
Xb,46982,0.10638297872340426,0.7197437657286664,0.06364715979576756,False,0.336238477090991
Xb,46983,0.5957446808510638,16.56600320292839,0.25015014533590413,False,0.336238477090991
Xb,46984,0.031914893617021274,0.03122855181880579,0.01500385184164595,False,0.336238477090991
Xb,46985,0.09574468085106383,0.4315946007778536,0.05726182159914473,False,0.336238477090991
Xb,46986,0.05319148936170213,0.13692518874399448,0.03293625880707684,False,0.336238477090991
Xb,46987,0.09574468085106383,0.30256234271333826,0.05957757666318582,False,0.336238477090991
Xb,46988,0.6170212765957447,13.357126515671487,0.274467821322699,False,0.336238477090991
Xb,46989,0.010638297872340425,0.010638297872340425,0.005111202275725547,False,0.336238477090991
Xb,46990,0.07446808510638298,0.1771905742393048,0.0451515820045453,False,0.336238477090991
Xb,46991,0.6595744680851063,11.667810569663702,0.29329219760105923,False,0.336238477090991
Xb,46992,0.13829787234042554,0.7010981468771442,0.08513174543117057,False,0.336238477090991
Xb,46993,0.0851063829787234,0.31525966598032507,0.05119560343466588,False,0.336238477090991
Xb,46994,0.30851063829787234,3.011324639670555,0.1649532325949996,False,0.336238477090991
Xb,46995,0.26595744680851063,2.4338824067719047,0.15226027032495296,False,0.336238477090991
Xb,46996,0.0425531914893617,0.06268588423701675,0.02260393592711552,False,0.336238477090991
Xb,46997,0.11702127659574468,0.7280942576069548,0.06823571278500115,False,0.336238477090991
Xb,46998,0.1702127659574468,0.8954472660718377,0.10625923382561342,False,0.336238477090991
Xb,46999,0.0851063829787234,0.22923816060398097,0.049245253783224495,False,0.336238477090991
Xb,47000,0.07446808510638298,0.2847174559597346,0.04369742942707187,False,0.336238477090991
Xb,47001,0.09574468085106383,0.30256234271333826,0.05957757666318582,False,0.336238477090991
Xb,47002,1.1063829787234043,43.75200183024475,0.3860993682105215,True,0.336238477090991
