outer_fold,inner_fold,role,task,model,cutoff,tp,fp,tn,fn,precision,recall,f1,tpr,fpr,accuracy
0,4,val,y,xgb_clf,0.61,70,240,4594,53,0.22580645161290322,0.5691056910569106,0.3233256351039261,0.5691056910569106,0.049648324369052546,0.940891668347791
0,4,val,y,xgb_clf,0.62,69,229,4605,54,0.23154362416107382,0.5609756097560976,0.327790973871734,0.5609756097560976,0.0473727761688043,0.942909017550938
0,4,val,y,xgb_clf,0.63,68,213,4621,55,0.24199288256227758,0.5528455284552846,0.33663366336633666,0.5528455284552846,0.04406288787753413,0.9459350413556586
0,4,val,y,xgb_clf,0.64,65,199,4635,58,0.24621212121212122,0.5284552845528455,0.3359173126614987,0.5284552845528455,0.041166735622672736,0.9481541254791205
0,4,val,y,xgb_clf,0.65,65,191,4643,58,0.25390625,0.5284552845528455,0.34300791556728233,0.5284552845528455,0.03951179147703765,0.949768004841638
0,4,val,y,xgb_clf,0.66,63,185,4649,60,0.2540322580645161,0.5121951219512195,0.339622641509434,0.5121951219512195,0.038270583367811334,0.9505749445228969
0,4,val,y,xgb_clf,0.67,61,179,4655,62,0.25416666666666665,0.4959349593495935,0.33608815426997246,0.4959349593495935,0.037029375258585025,0.9513818842041557
0,4,val,y,xgb_clf,0.68,59,171,4663,64,0.2565217391304348,0.4796747967479675,0.3342776203966006,0.4796747967479675,0.03537443111294994,0.9525922937260439
0,4,val,y,xgb_clf,0.6900000000000001,59,166,4668,64,0.26222222222222225,0.4796747967479675,0.339080459770115,0.4796747967479675,0.03434009102192801,0.9536009683276175
0,4,val,y,xgb_clf,0.7000000000000001,59,156,4678,64,0.2744186046511628,0.4796747967479675,0.34911242603550297,0.4796747967479675,0.032271410839884156,0.9556183175307645
0,4,val,y,xgb_clf,0.7100000000000001,57,147,4687,66,0.27941176470588236,0.4634146341463415,0.34862385321100914,0.4634146341463415,0.030409598676044685,0.9570304619729675
0,4,val,y,xgb_clf,0.72,56,142,4692,67,0.2828282828282828,0.45528455284552843,0.34890965732087226,0.45528455284552843,0.029375258585022754,0.9578374016542264
0,4,val,y,xgb_clf,0.73,56,142,4692,67,0.2828282828282828,0.45528455284552843,0.34890965732087226,0.45528455284552843,0.029375258585022754,0.9578374016542264
0,4,val,y,xgb_clf,0.74,55,137,4697,68,0.2864583333333333,0.44715447154471544,0.3492063492063492,0.44715447154471544,0.028340918494000826,0.9586443413354852
0,4,val,y,xgb_clf,0.75,53,127,4707,70,0.29444444444444445,0.43089430894308944,0.3498349834983498,0.43089430894308944,0.02627223831195697,0.9602582206980028
0,4,val,y,xgb_clf,0.76,53,123,4711,70,0.30113636363636365,0.43089430894308944,0.35451505016722407,0.43089430894308944,0.025444766239139428,0.9610651603792616
0,4,val,y,xgb_clf,0.77,52,119,4715,71,0.30409356725146197,0.42276422764227645,0.35374149659863946,0.42276422764227645,0.024617294166321888,0.9616703651402058
0,4,val,y,xgb_clf,0.78,52,116,4718,71,0.30952380952380953,0.42276422764227645,0.3573883161512027,0.42276422764227645,0.02399669011170873,0.9622755699011499
0,4,val,y,xgb_clf,0.79,52,113,4721,71,0.3151515151515151,0.42276422764227645,0.36111111111111105,0.42276422764227645,0.023376086057095572,0.962880774662094
0,4,val,y,xgb_clf,0.8,51,107,4727,72,0.3227848101265823,0.4146341463414634,0.36298932384341637,0.4146341463414634,0.02213487794786926,0.9638894492636675
0,4,val,y,xgb_clf,0.81,48,102,4732,75,0.32,0.3902439024390244,0.35164835164835173,0.3902439024390244,0.021100537856847332,0.9642929191042969
0,4,val,y,xgb_clf,0.8200000000000001,45,98,4736,78,0.3146853146853147,0.36585365853658536,0.33834586466165417,0.36585365853658536,0.02027306578402979,0.9644946540246117
0,4,val,y,xgb_clf,0.8300000000000001,45,93,4741,78,0.32608695652173914,0.36585365853658536,0.3448275862068966,0.36585365853658536,0.01923872569300786,0.9655033286261852
0,4,val,y,xgb_clf,0.8400000000000001,45,90,4744,78,0.3333333333333333,0.36585365853658536,0.34883720930232553,0.36585365853658536,0.018618121638394703,0.9661085333871293
0,4,val,y,xgb_clf,0.85,42,87,4747,81,0.32558139534883723,0.34146341463414637,0.33333333333333337,0.34146341463414637,0.01799751758378155,0.9661085333871293
0,4,val,y,xgb_clf,0.86,40,80,4754,83,0.3333333333333333,0.3252032520325203,0.3292181069958848,0.3252032520325203,0.016549441456350848,0.9671172079887028
0,4,val,y,xgb_clf,0.87,37,69,4765,86,0.3490566037735849,0.3008130081300813,0.3231441048034935,0.3008130081300813,0.014273893256102607,0.9687310873512205
0,4,val,y,xgb_clf,0.88,34,66,4768,89,0.34,0.2764227642276423,0.30493273542600896,0.2764227642276423,0.01365328920148945,0.9687310873512205
0,4,val,y,xgb_clf,0.89,33,58,4776,90,0.3626373626373626,0.2682926829268293,0.308411214953271,0.2682926829268293,0.011998345055854365,0.9701432317934234
0,4,val,y,xgb_clf,0.9,31,54,4780,92,0.36470588235294116,0.25203252032520324,0.2980769230769231,0.25203252032520324,0.011170872983036822,0.9705467016340529
0,4,val,y,xgb_clf,0.91,31,51,4783,92,0.3780487804878049,0.25203252032520324,0.30243902439024384,0.25203252032520324,0.010550268928423666,0.9711519063949969
0,4,val,y,xgb_clf,0.92,26,40,4794,97,0.3939393939393939,0.21138211382113822,0.2751322751322751,0.21138211382113822,0.008274720728175424,0.9723623159168853
0,4,val,y,xgb_clf,0.93,23,34,4800,100,0.40350877192982454,0.18699186991869918,0.2555555555555556,0.18699186991869918,0.00703351261894911,0.9729675206778293
0,4,val,y,xgb_clf,0.9400000000000001,19,24,4810,104,0.4418604651162791,0.15447154471544716,0.22891566265060243,0.15447154471544716,0.004964832436905255,0.9741779301997175
0,4,val,y,xgb_clf,0.9500000000000001,15,20,4814,108,0.42857142857142855,0.12195121951219512,0.189873417721519,0.12195121951219512,0.004137360364087712,0.9741779301997175
0,4,val,y,xgb_clf,0.9600000000000001,9,9,4825,114,0.5,0.07317073170731707,0.1276595744680851,0.07317073170731707,0.0018618121638394704,0.9751866048012912
0,4,val,y,xgb_clf,0.97,3,3,4831,120,0.5,0.024390243902439025,0.046511627906976744,0.024390243902439025,0.0006206040546131568,0.9751866048012912
0,4,val,y,xgb_clf,0.98,0,0,4834,123,,0.0,,0.0,0.0,0.9751866048012912
0,4,val,y,xgb_clf,0.99,0,0,4834,123,,0.0,,0.0,0.0,0.9751866048012912
1,-1,test,y,sparse_logistic,0.01,59,2443,243,10,0.02358113509192646,0.855072463768116,0.04589653831194088,0.855072463768116,0.9095309009679822,0.10961887477313975
1,-1,test,y,sparse_logistic,0.02,55,2297,389,14,0.0233843537414966,0.7971014492753623,0.04543577034283354,0.7971014492753623,0.8551749813849591,0.16116152450090745
1,-1,test,y,sparse_logistic,0.03,54,2170,516,15,0.024280575539568347,0.782608695652174,0.0470998691670301,0.782608695652174,0.8078927773641102,0.20689655172413793
1,-1,test,y,sparse_logistic,0.04,53,2083,603,16,0.024812734082397005,0.7681159420289855,0.048072562358276644,0.7681159420289855,0.7755026061057334,0.2381125226860254
1,-1,test,y,sparse_logistic,0.05,53,2024,662,16,0.025517573423206548,0.7681159420289855,0.049394221808014914,0.7681159420289855,0.7535368577810871,0.2595281306715064
1,-1,test,y,sparse_logistic,0.060000000000000005,53,1958,728,16,0.026355047240179015,0.7681159420289855,0.05096153846153846,0.7681159420289855,0.7289650037230082,0.2834845735027223
1,-1,test,y,sparse_logistic,0.06999999999999999,53,1893,793,16,0.02723535457348407,0.7681159420289855,0.052605459057071965,0.7681159420289855,0.7047654504839911,0.30707803992740473
1,-1,test,y,sparse_logistic,0.08,52,1832,854,17,0.027600849256900213,0.7536231884057971,0.053251408090117774,0.7536231884057971,0.6820551005212211,0.32885662431941926
1,-1,test,y,sparse_logistic,0.09,52,1731,955,17,0.029164329781267526,0.7536231884057971,0.05615550755939525,0.7536231884057971,0.6444527177959791,0.36551724137931035
1,-1,test,y,sparse_logistic,0.09999999999999999,52,1672,1014,17,0.030162412993039442,0.7536231884057971,0.05800334634690463,0.7536231884057971,0.6224869694713329,0.3869328493647913
1,-1,test,y,sparse_logistic,0.11,52,1611,1075,17,0.03126879134095009,0.7536231884057971,0.060046189376443425,0.7536231884057971,0.5997766195085629,0.4090744101633394
1,-1,test,y,sparse_logistic,0.12,52,1561,1125,17,0.032238065716057036,0.7536231884057971,0.06183115338882283,0.7536231884057971,0.5811615785554728,0.42722323049001815
1,-1,test,y,sparse_logistic,0.13,52,1513,1173,17,0.033226837060702875,0.7536231884057971,0.06364749082007344,0.7536231884057971,0.5632911392405063,0.44464609800362975
1,-1,test,y,sparse_logistic,0.14,52,1470,1216,17,0.03416557161629435,0.7536231884057971,0.06536769327467001,0.7536231884057971,0.5472822040208488,0.46025408348457353
1,-1,test,y,sparse_logistic,0.15000000000000002,52,1423,1263,17,0.03525423728813559,0.7536231884057971,0.06735751295336788,0.7536231884057971,0.5297840655249442,0.47731397459165154
1,-1,test,y,sparse_logistic,0.16,52,1383,1303,17,0.03623693379790941,0.7536231884057971,0.06914893617021278,0.7536231884057971,0.5148920327624721,0.49183303085299457
1,-1,test,y,sparse_logistic,0.17,51,1324,1362,18,0.03709090909090909,0.7391304347826086,0.07063711911357341,0.7391304347826086,0.49292628443782577,0.5128856624319419
1,-1,test,y,sparse_logistic,0.18000000000000002,49,1265,1421,20,0.03729071537290715,0.7101449275362319,0.07086044830079537,0.7101449275362319,0.47096053611317945,0.5335753176043557
1,-1,test,y,sparse_logistic,0.19,48,1224,1462,21,0.03773584905660377,0.6956521739130435,0.07158836689038031,0.6956521739130435,0.45569620253164556,0.5480943738656987
1,-1,test,y,sparse_logistic,0.2,47,1180,1506,22,0.03830480847595762,0.6811594202898551,0.07253086419753087,0.6811594202898551,0.4393149664929263,0.5637023593466425
1,-1,test,y,sparse_logistic,0.21000000000000002,47,1135,1551,22,0.03976311336717428,0.6811594202898551,0.07513988808952837,0.6811594202898551,0.4225614296351452,0.5800362976406533
1,-1,test,y,sparse_logistic,0.22,47,1092,1594,22,0.041264266900790166,0.6811594202898551,0.07781456953642384,0.6811594202898551,0.40655249441548774,0.5956442831215971
1,-1,test,y,sparse_logistic,0.23,46,1063,1623,23,0.04147880973850315,0.6666666666666666,0.07809847198641764,0.6666666666666666,0.39575577066269546,0.6058076225045372
1,-1,test,y,sparse_logistic,0.24000000000000002,46,1034,1652,23,0.04259259259259259,0.6666666666666666,0.08006962576153176,0.6666666666666666,0.3849590469099032,0.6163339382940108
1,-1,test,y,sparse_logistic,0.25,46,1009,1677,23,0.043601895734597156,0.6666666666666666,0.08185053380782918,0.6666666666666666,0.37565152643335814,0.6254083484573503
1,-1,test,y,sparse_logistic,0.26,46,996,1690,23,0.044145873320537425,0.6666666666666666,0.08280828082808281,0.6666666666666666,0.3708116157855547,0.6301270417422867
1,-1,test,y,sparse_logistic,0.27,46,974,1712,23,0.045098039215686274,0.6666666666666666,0.0844811753902663,0.6666666666666666,0.3626209977661951,0.6381125226860254
1,-1,test,y,sparse_logistic,0.28,46,945,1741,23,0.04641775983854692,0.6666666666666666,0.08679245283018867,0.6666666666666666,0.3518242740134028,0.6486388384754991
1,-1,test,y,sparse_logistic,0.29000000000000004,46,917,1769,23,0.04776739356178609,0.6666666666666666,0.08914728682170545,0.6666666666666666,0.34139985107967236,0.6588021778584392
1,-1,test,y,sparse_logistic,0.3,46,898,1788,23,0.048728813559322036,0.6666666666666666,0.09081934846989141,0.6666666666666666,0.3343261355174981,0.6656987295825771
1,-1,test,y,sparse_logistic,0.31,46,871,1815,23,0.05016357688113413,0.6666666666666666,0.09330628803245436,0.6666666666666666,0.32427401340282946,0.6754990925589837
1,-1,test,y,sparse_logistic,0.32,46,847,1839,23,0.051511758118701005,0.6666666666666666,0.09563409563409563,0.6666666666666666,0.31533879374534624,0.6842105263157895
1,-1,test,y,sparse_logistic,0.33,46,824,1862,23,0.052873563218390804,0.6666666666666666,0.0979765708200213,0.6666666666666666,0.3067758749069248,0.6925589836660617
1,-1,test,y,sparse_logistic,0.34,46,801,1885,23,0.05430932703659976,0.6666666666666666,0.10043668122270744,0.6666666666666666,0.29821295606850334,0.700907441016334
1,-1,test,y,sparse_logistic,0.35000000000000003,46,768,1918,23,0.056511056511056514,0.6666666666666666,0.10419026047565119,0.6666666666666666,0.2859270290394639,0.712885662431942
1,-1,test,y,sparse_logistic,0.36000000000000004,46,758,1928,23,0.05721393034825871,0.6666666666666666,0.10538373424971363,0.6666666666666666,0.2822040208488459,0.7165154264972777
1,-1,test,y,sparse_logistic,0.37,45,737,1949,24,0.05754475703324808,0.6521739130434783,0.10575793184488835,0.6521739130434783,0.27438570364854803,0.7237749546279492
1,-1,test,y,sparse_logistic,0.38,45,719,1967,24,0.058900523560209424,0.6521739130434783,0.10804321728691477,0.6521739130434783,0.2676842889054356,0.7303085299455535
1,-1,test,y,sparse_logistic,0.39,45,697,1989,24,0.06064690026954178,0.6521739130434783,0.11097410604192355,0.6521739130434783,0.25949367088607594,0.7382940108892923
1,-1,test,y,sparse_logistic,0.4,45,684,2002,24,0.06172839506172839,0.6521739130434783,0.11278195488721802,0.6521739130434783,0.2546537602382725,0.7430127041742287
1,-1,test,y,sparse_logistic,0.41000000000000003,44,661,2025,25,0.062411347517730496,0.6376811594202898,0.11369509043927647,0.6376811594202898,0.24609084139985107,0.7509981851179673
1,-1,test,y,sparse_logistic,0.42000000000000004,44,638,2048,25,0.06451612903225806,0.6376811594202898,0.11717709720372836,0.6376811594202898,0.23752792256142963,0.7593466424682396
1,-1,test,y,sparse_logistic,0.43,44,622,2064,25,0.06606606606606606,0.6376811594202898,0.11972789115646258,0.6376811594202898,0.2315711094564408,0.7651542649727767
1,-1,test,y,sparse_logistic,0.44,44,600,2086,25,0.06832298136645963,0.6376811594202898,0.12342215988779803,0.6376811594202898,0.22338049143708116,0.7731397459165155
1,-1,test,y,sparse_logistic,0.45,44,577,2109,25,0.07085346215780998,0.6376811594202898,0.12753623188405797,0.6376811594202898,0.21481757259865972,0.7814882032667877
1,-1,test,y,sparse_logistic,0.46,43,560,2126,26,0.07131011608623548,0.6231884057971014,0.12797619047619047,0.6231884057971014,0.20848845867460908,0.7872958257713248
1,-1,test,y,sparse_logistic,0.47000000000000003,41,542,2144,28,0.07032590051457976,0.5942028985507246,0.12576687116564417,0.5942028985507246,0.20178704393149666,0.7931034482758621
1,-1,test,y,sparse_logistic,0.48000000000000004,41,518,2168,28,0.07334525939177101,0.5942028985507246,0.1305732484076433,0.5942028985507246,0.1928518242740134,0.8018148820326679
1,-1,test,y,sparse_logistic,0.49,41,497,2189,28,0.0762081784386617,0.5942028985507246,0.13509060955518945,0.5942028985507246,0.18503350707371558,0.809437386569873
1,-1,test,y,sparse_logistic,0.5,40,478,2208,29,0.07722007722007722,0.5797101449275363,0.1362862010221465,0.5797101449275363,0.17795979151154132,0.8159709618874773
1,-1,test,y,sparse_logistic,0.51,39,452,2234,30,0.07942973523421588,0.5652173913043478,0.1392857142857143,0.5652173913043478,0.16827997021593447,0.8250453720508167
1,-1,test,y,sparse_logistic,0.52,39,431,2255,30,0.08297872340425531,0.5652173913043478,0.14471243042671614,0.5652173913043478,0.16046165301563664,0.8326678765880218
1,-1,test,y,sparse_logistic,0.53,38,415,2271,31,0.08388520971302428,0.5507246376811594,0.14559386973180077,0.5507246376811594,0.1545048399106478,0.8381125226860254
1,-1,test,y,sparse_logistic,0.54,38,408,2278,31,0.08520179372197309,0.5507246376811594,0.14757281553398058,0.5507246376811594,0.1518987341772152,0.8406533575317604
1,-1,test,y,sparse_logistic,0.55,37,385,2301,32,0.08767772511848342,0.5362318840579711,0.15071283095723015,0.5362318840579711,0.14333581533879375,0.8486388384754991
1,-1,test,y,sparse_logistic,0.56,37,370,2316,32,0.09090909090909091,0.5362318840579711,0.15546218487394958,0.5362318840579711,0.1377513030528667,0.8540834845735027
1,-1,test,y,sparse_logistic,0.5700000000000001,35,359,2327,34,0.08883248730964467,0.5072463768115942,0.1511879049676026,0.5072463768115942,0.1336559940431869,0.8573502722323049
1,-1,test,y,sparse_logistic,0.5800000000000001,35,346,2340,34,0.09186351706036745,0.5072463768115942,0.15555555555555556,0.5072463768115942,0.12881608339538347,0.8620689655172413
1,-1,test,y,sparse_logistic,0.59,35,333,2353,34,0.09510869565217392,0.5072463768115942,0.16018306636155608,0.5072463768115942,0.12397617274758005,0.8667876588021779
1,-1,test,y,sparse_logistic,0.6,34,322,2364,35,0.09550561797752809,0.4927536231884058,0.16,0.4927536231884058,0.11988086373790022,0.8704174228675136
1,-1,test,y,sparse_logistic,0.61,34,304,2382,35,0.10059171597633136,0.4927536231884058,0.16707616707616707,0.4927536231884058,0.11317944899478778,0.876950998185118
1,-1,test,y,sparse_logistic,0.62,33,296,2390,36,0.10030395136778116,0.4782608695652174,0.1658291457286432,0.4782608695652174,0.11020104244229337,0.879491833030853
1,-1,test,y,sparse_logistic,0.63,33,286,2400,36,0.10344827586206896,0.4782608695652174,0.17010309278350516,0.4782608695652174,0.10647803425167536,0.8831215970961888
1,-1,test,y,sparse_logistic,0.64,33,276,2410,36,0.10679611650485436,0.4782608695652174,0.1746031746031746,0.4782608695652174,0.10275502606105734,0.8867513611615245
1,-1,test,y,sparse_logistic,0.65,32,265,2421,37,0.10774410774410774,0.463768115942029,0.17486338797814205,0.463768115942029,0.09865971705137751,0.8903811252268603
1,-1,test,y,sparse_logistic,0.66,32,254,2432,37,0.11188811188811189,0.463768115942029,0.18028169014084505,0.463768115942029,0.09456440804169769,0.8943738656987296
1,-1,test,y,sparse_logistic,0.67,32,244,2442,37,0.11594202898550725,0.463768115942029,0.1855072463768116,0.463768115942029,0.09084139985107967,0.8980036297640653
1,-1,test,y,sparse_logistic,0.68,32,233,2453,37,0.12075471698113208,0.463768115942029,0.19161676646706585,0.463768115942029,0.08674609084139985,0.9019963702359347
1,-1,test,y,sparse_logistic,0.6900000000000001,32,224,2462,37,0.125,0.463768115942029,0.1969230769230769,0.463768115942029,0.08339538346984364,0.9052631578947369
1,-1,test,y,sparse_logistic,0.7000000000000001,32,215,2471,37,0.12955465587044535,0.463768115942029,0.20253164556962028,0.463768115942029,0.08004467609828742,0.908529945553539
1,-1,test,y,sparse_logistic,0.7100000000000001,32,203,2483,37,0.13617021276595745,0.463768115942029,0.2105263157894737,0.463768115942029,0.07557706626954579,0.9128856624319419
1,-1,test,y,sparse_logistic,0.72,31,191,2495,38,0.13963963963963963,0.4492753623188406,0.21305841924398625,0.4492753623188406,0.07110945644080417,0.9168784029038113
1,-1,test,y,sparse_logistic,0.73,30,183,2503,39,0.14084507042253522,0.43478260869565216,0.2127659574468085,0.43478260869565216,0.06813104988830976,0.9194192377495463
1,-1,test,y,sparse_logistic,0.74,30,175,2511,39,0.14634146341463414,0.43478260869565216,0.218978102189781,0.43478260869565216,0.06515264333581534,0.9223230490018148
1,-1,test,y,sparse_logistic,0.75,30,166,2520,39,0.15306122448979592,0.43478260869565216,0.22641509433962265,0.43478260869565216,0.06180193596425912,0.925589836660617
1,-1,test,y,sparse_logistic,0.76,30,160,2526,39,0.15789473684210525,0.43478260869565216,0.23166023166023167,0.43478260869565216,0.05956813104988831,0.9277676950998185
1,-1,test,y,sparse_logistic,0.77,30,155,2531,39,0.16216216216216217,0.43478260869565216,0.23622047244094485,0.43478260869565216,0.0577066269545793,0.9295825771324864
1,-1,test,y,sparse_logistic,0.78,30,146,2540,39,0.17045454545454544,0.43478260869565216,0.24489795918367344,0.43478260869565216,0.054355919583023084,0.9328493647912885
1,-1,test,y,sparse_logistic,0.79,30,135,2551,39,0.18181818181818182,0.43478260869565216,0.25641025641025644,0.43478260869565216,0.05026061057334326,0.9368421052631579
1,-1,test,y,sparse_logistic,0.8,29,131,2555,40,0.18125,0.42028985507246375,0.25327510917030566,0.42028985507246375,0.04877140729709605,0.9379310344827586
1,-1,test,y,sparse_logistic,0.81,29,123,2563,40,0.19078947368421054,0.42028985507246375,0.26244343891402716,0.42028985507246375,0.04579300074460164,0.9408348457350272
1,-1,test,y,sparse_logistic,0.8200000000000001,28,111,2575,41,0.2014388489208633,0.4057971014492754,0.2692307692307693,0.4057971014492754,0.041325390915860016,0.9448275862068966
1,-1,test,y,sparse_logistic,0.8300000000000001,26,104,2582,43,0.2,0.37681159420289856,0.26130653266331655,0.37681159420289856,0.0387192851824274,0.9466424682395644
1,-1,test,y,sparse_logistic,0.8400000000000001,26,99,2587,43,0.208,0.37681159420289856,0.26804123711340205,0.37681159420289856,0.036857781087118395,0.9484573502722323
1,-1,test,y,sparse_logistic,0.85,26,92,2594,43,0.22033898305084745,0.37681159420289856,0.27807486631016043,0.37681159420289856,0.03425167535368578,0.9509981851179673
1,-1,test,y,sparse_logistic,0.86,26,84,2602,43,0.23636363636363636,0.37681159420289856,0.2905027932960894,0.37681159420289856,0.03127326880119136,0.953901996370236
1,-1,test,y,sparse_logistic,0.87,26,82,2604,43,0.24074074074074073,0.37681159420289856,0.2937853107344633,0.37681159420289856,0.03052866716306776,0.9546279491833031
1,-1,test,y,sparse_logistic,0.88,26,78,2608,43,0.25,0.37681159420289856,0.30057803468208094,0.37681159420289856,0.029039463886820552,0.9560798548094374
1,-1,test,y,sparse_logistic,0.89,26,75,2611,43,0.25742574257425743,0.37681159420289856,0.3058823529411765,0.37681159420289856,0.027922561429635145,0.9571687840290382
1,-1,test,y,sparse_logistic,0.9,26,62,2624,43,0.29545454545454547,0.37681159420289856,0.33121019108280253,0.37681159420289856,0.02308265078183172,0.9618874773139746
1,-1,test,y,sparse_logistic,0.91,25,55,2631,44,0.3125,0.36231884057971014,0.3355704697986577,0.36231884057971014,0.020476545048399106,0.964065335753176
1,-1,test,y,sparse_logistic,0.92,24,49,2637,45,0.3287671232876712,0.34782608695652173,0.3380281690140845,0.34782608695652173,0.018242740134028296,0.9658802177858439
1,-1,test,y,sparse_logistic,0.93,22,46,2640,47,0.3235294117647059,0.3188405797101449,0.3211678832116788,0.3188405797101449,0.01712583767684289,0.9662431941923775
1,-1,test,y,sparse_logistic,0.9400000000000001,21,44,2642,48,0.3230769230769231,0.30434782608695654,0.31343283582089554,0.30434782608695654,0.016381236038719285,0.9666061705989111
1,-1,test,y,sparse_logistic,0.9500000000000001,20,43,2643,49,0.31746031746031744,0.2898550724637681,0.30303030303030304,0.2898550724637681,0.01600893521965748,0.9666061705989111
1,-1,test,y,sparse_logistic,0.9600000000000001,19,33,2653,50,0.36538461538461536,0.2753623188405797,0.3140495867768595,0.2753623188405797,0.012285927029039464,0.9698729582577132
1,-1,test,y,sparse_logistic,0.97,16,24,2662,53,0.4,0.2318840579710145,0.2935779816513761,0.2318840579710145,0.008935219657483246,0.9720508166969147
1,-1,test,y,sparse_logistic,0.98,12,21,2665,57,0.36363636363636365,0.17391304347826086,0.2352941176470588,0.17391304347826086,0.00781831720029784,0.9716878402903811
1,-1,test,y,sparse_logistic,0.99,7,9,2677,62,0.4375,0.10144927536231885,0.16470588235294117,0.10144927536231885,0.0033507073715562173,0.9742286751361161
1,-1,test,y,xgb_clf,0.01,67,2460,226,2,0.026513652552433715,0.9710144927536232,0.05161787365177195,0.9710144927536232,0.9158600148920327,0.10635208711433757
1,-1,test,y,xgb_clf,0.02,65,2166,520,4,0.029134917077543704,0.9420289855072463,0.05652173913043479,0.9420289855072463,0.806403574087863,0.21234119782214156
1,-1,test,y,xgb_clf,0.03,63,1947,739,6,0.03134328358208955,0.9130434782608695,0.060606060606060594,0.9130434782608695,0.7248696947133284,0.2911070780399274
1,-1,test,y,xgb_clf,0.04,63,1782,904,6,0.03414634146341464,0.9130434782608695,0.0658307210031348,0.9130434782608695,0.663440059568131,0.3509981851179673
1,-1,test,y,xgb_clf,0.05,62,1670,1016,7,0.03579676674364896,0.8985507246376812,0.06885063853414769,0.8985507246376812,0.6217423678332092,0.3912885662431942
1,-1,test,y,xgb_clf,0.060000000000000005,62,1555,1131,7,0.0383426097711812,0.8985507246376812,0.07354685646500594,0.8985507246376812,0.578927773641102,0.43303085299455535
1,-1,test,y,xgb_clf,0.06999999999999999,61,1434,1252,8,0.04080267558528428,0.8840579710144928,0.07800511508951408,0.8840579710144928,0.533879374534624,0.4765880217785844
1,-1,test,y,xgb_clf,0.08,60,1356,1330,9,0.0423728813559322,0.8695652173913043,0.0808080808080808,0.8695652173913043,0.5048399106478034,0.5045372050816697
1,-1,test,y,xgb_clf,0.09,60,1267,1419,9,0.0452147701582517,0.8695652173913043,0.08595988538681949,0.8695652173913043,0.47170513775130307,0.5368421052631579
1,-1,test,y,xgb_clf,0.09999999999999999,60,1192,1494,9,0.04792332268370607,0.8695652173913043,0.09084027252081756,0.8695652173913043,0.4437825763216679,0.5640653357531761
1,-1,test,y,xgb_clf,0.11,58,1125,1561,11,0.04902789518174133,0.8405797101449275,0.0926517571884984,0.8405797101449275,0.41883842144452715,0.5876588021778585
1,-1,test,y,xgb_clf,0.12,57,1061,1625,12,0.050983899821109124,0.8260869565217391,0.09604043807919126,0.8260869565217391,0.39501116902457184,0.6105263157894737
1,-1,test,y,xgb_clf,0.13,57,1004,1682,12,0.05372290292177191,0.8260869565217391,0.10088495575221239,0.8260869565217391,0.37379002233804914,0.6312159709618875
1,-1,test,y,xgb_clf,0.14,57,943,1743,12,0.057,0.8260869565217391,0.10664172123479887,0.8260869565217391,0.3510796723752792,0.6533575317604355
1,-1,test,y,xgb_clf,0.15000000000000002,57,900,1786,12,0.05956112852664577,0.8260869565217391,0.11111111111111112,0.8260869565217391,0.33507073715562175,0.6689655172413793
1,-1,test,y,xgb_clf,0.16,56,866,1820,13,0.06073752711496746,0.8115942028985508,0.11301715438950555,0.8115942028985508,0.32241250930752047,0.6809437386569873
1,-1,test,y,xgb_clf,0.17,55,824,1862,14,0.06257110352673492,0.7971014492753623,0.1160337552742616,0.7971014492753623,0.3067758749069248,0.6958257713248639
1,-1,test,y,xgb_clf,0.18000000000000002,54,764,1922,15,0.06601466992665037,0.782608695652174,0.12175873731679819,0.782608695652174,0.2844378257632167,0.7172413793103448
1,-1,test,y,xgb_clf,0.19,54,734,1952,15,0.06852791878172589,0.782608695652174,0.12602100350058343,0.782608695652174,0.2732688011913626,0.7281306715063521
1,-1,test,y,xgb_clf,0.2,54,692,1994,15,0.07238605898123325,0.782608695652174,0.1325153374233129,0.782608695652174,0.25763216679076695,0.7433756805807622
1,-1,test,y,xgb_clf,0.21000000000000002,54,661,2025,15,0.07552447552447553,0.782608695652174,0.13775510204081634,0.782608695652174,0.24609084139985107,0.7546279491833031
1,-1,test,y,xgb_clf,0.22,53,633,2053,16,0.07725947521865889,0.7681159420289855,0.14039735099337747,0.7681159420289855,0.23566641846612063,0.7644283121597096
1,-1,test,y,xgb_clf,0.23,53,597,2089,16,0.08153846153846153,0.7681159420289855,0.1474269819193324,0.7681159420289855,0.22226358897989576,0.7774954627949183
1,-1,test,y,xgb_clf,0.24000000000000002,52,576,2110,17,0.08280254777070063,0.7536231884057971,0.1492109038737446,0.7536231884057971,0.2144452717795979,0.7847549909255899
1,-1,test,y,xgb_clf,0.25,52,549,2137,17,0.08652246256239601,0.7536231884057971,0.15522388059701495,0.7536231884057971,0.20439314966492927,0.7945553539019964
1,-1,test,y,xgb_clf,0.26,51,520,2166,18,0.0893169877408056,0.7391304347826086,0.159375,0.7391304347826086,0.193596425912137,0.8047186932849365
1,-1,test,y,xgb_clf,0.27,50,503,2183,19,0.09041591320072333,0.7246376811594203,0.1607717041800643,0.7246376811594203,0.18726731198808638,0.8105263157894737
1,-1,test,y,xgb_clf,0.28,50,478,2208,19,0.0946969696969697,0.7246376811594203,0.16750418760469013,0.7246376811594203,0.17795979151154132,0.8196007259528131
