latent_dim,split_idx,epoch,phase,loss_task_mean,loss_y_mean,loss_s_mean,loss_w_mean,KL_per_dim_mean,beta,C,val_auc_y
5,5,43,warmup,1.6678271185268054,0.306004912507805,0.520059114152735,0.32170396094972437,54.628143310546875,0.0001,0.05,
5,5,44,warmup,1.6548127802935513,0.29116336696527223,0.52176503024318,0.3201193619858135,55.68132053722035,0.0001,0.05,
5,5,45,warmup,1.6634783853184094,0.3012590435418216,0.5192249769514258,0.3237693783911792,55.229094592007726,0.0001,0.05,
5,5,46,warmup,1.6473039117726413,0.30006279119036416,0.5149293013594367,0.31738250634887,57.6726658561013,0.0001,0.05,
5,5,47,warmup,1.6463209986686707,0.28994703089649027,0.5196008668704466,0.31717224283651874,59.147367304021664,0.0001,0.05,
5,5,48,warmup,1.6359199014577,0.2719401493668556,0.5213781960985877,0.32122334973378613,60.166033484719016,0.0001,0.05,
5,5,49,warmup,1.6580730676651,0.30154828320850025,0.5210960900241678,0.3143326166001233,61.03889274597168,0.0001,0.05,
5,5,50,warmup,1.6044370315291665,0.2572228278626095,0.516130883585323,0.31495243175463244,61.79278755187988,0.0001,0.05,
5,5,51,warmup,1.6286417625167153,0.25769315558401024,0.5280077904462814,0.3149330358613621,62.83224747397683,0.0001,0.05,
5,5,52,warmup,1.6153317798267712,0.25736513056538324,0.5216159928928722,0.3147346892140128,63.279250231656164,0.0001,0.05,
5,5,53,warmup,1.60072660446167,0.2525971111926166,0.5172503766688433,0.3136287331581116,65.29656063426624,0.0001,0.05,
5,5,54,warmup,1.591689564964988,0.2398777800527486,0.5178411386229775,0.3161295096982609,67.17075018449263,0.0001,0.05,
5,5,55,warmup,1.5850634358145974,0.22954545711929147,0.5221916315230456,0.31113471632654016,67.68669839338823,0.0001,0.05,
5,5,56,warmup,1.565058009190993,0.21398524669083682,0.5209248607808893,0.30922304500233044,69.77122948386453,0.0001,0.05,
5,5,57,warmup,1.6493905024095015,0.3057263479991393,0.5152644487944517,0.31313525953076105,71.02018703113903,0.0001,0.05,
5,5,58,warmup,1.6113426739519292,0.24633498726920647,0.523428659547459,0.31815037808635016,69.50192607532848,0.0001,0.05,
5,5,59,warmup,1.5898345166986638,0.24771261384541338,0.5152281224727631,0.31166565960103815,72.19213000210848,0.0001,0.05,
5,5,60,warmup,1.5656605037775906,0.22647631168365479,0.5132987594062631,0.3125866665081544,72.32705827192827,0.0001,0.05,
5,5,61,dual,1.6919728788462551,0.3143743513659997,0.530890482393178,0.3158175972375003,48.21958507191051,0.2789806166167044,54.56855773925781,0.6544953724107536
5,5,62,dual,2.520018360831521,0.8983046412467957,0.6215588721362028,0.37859597395766864,7.447494734417308,0.35654544319594184,54.56855773925781,0.5846187747906567
5,5,63,dual,2.584031571041454,0.8181997077031569,0.6644900928844105,0.4368516884066842,2.948365644975142,0.19888422096197914,54.56855773925781,0.6619325694138387
5,5,64,dual,2.478542696345936,0.7618270164186304,0.6474930237640034,0.42172963510860095,2.7501098784533413,0.0,54.56855773925781,0.705564125165271
5,5,65,dual,2.1569213921373542,0.559658406810327,0.6063738113099878,0.38451536948030646,4.7780950177799575,0.0,54.56855773925781,0.7028646981048919
5,5,66,dual,1.9722339944405989,0.455786486918276,0.574246116659858,0.36795526472004975,7.400292028080333,0.0,54.56855773925781,0.7097620096959013
5,5,67,dual,1.8868975151668896,0.42480155419219623,0.553669195283543,0.3547575676983053,10.156066330996426,0.0,54.56855773925781,0.7347730277655354
5,5,68,dual,1.7793579372492703,0.3575302159244364,0.5398649221116846,0.3420978798107667,12.35632038116455,0.0,54.56855773925781,0.7315667695019833
5,5,69,dual,1.7274605360898105,0.3198496807705272,0.5366823239759966,0.33424622497775336,14.491539044813676,0.0,54.56855773925781,0.7279528426619656
5,5,70,dual,1.7226284308867021,0.3201815262436867,0.5365869375792417,0.32927303287115967,16.432587710293856,0.0,54.56855773925781,0.7345747025121199
5,5,71,dual,1.6915957060727207,0.2991641048680652,0.5331016074527394,0.32622836801138794,18.00166468186812,0.0,54.56855773925781,0.7300683120317321
5,5,72,dual,1.7160649733109907,0.32866043597459793,0.5309362628243186,0.32553197849880566,19.249916336753152,0.0,54.56855773925781,0.7324812692816219
5,5,73,dual,1.6424536542458967,0.26790017973292957,0.5256220156496222,0.32330943508581683,21.090557271784004,0.0,54.56855773925781,0.7243940061701191
5,5,74,dual,1.6447206410494717,0.265725304287943,0.5283477672121741,0.32229979878122156,21.787359324368563,0.0,54.56855773925781,0.737780960775672
5,5,75,dual,1.6025653752413662,0.23448678478598595,0.5251152393492785,0.31784812293269415,23.23513412475586,0.0,54.56855773925781,0.7449427060379022
5,5,76,dual,1.607928129759702,0.23770897869359364,0.5238003270192579,0.3226185007528825,24.429838267239656,0.0,54.56855773925781,0.7357756721022477
5,5,77,dual,1.5856666673313489,0.23014974932778964,0.5200347805565054,0.3154473494399678,25.245411092584785,0.0,54.56855773925781,0.7347509916262671
5,5,78,dual,1.5830911614678123,0.22852239283648404,0.5218757499348033,0.31081724573265423,26.140304825522684,0.0,54.56855773925781,0.7305861613045395
5,5,79,dual,1.56561588157307,0.21617728945883838,0.51831961219961,0.31279935213652527,27.162898237055,0.0,54.56855773925781,0.7453503746143676
5,5,80,dual,1.551700396971269,0.2045862925323573,0.517561216245998,0.31199167939749634,28.866433663801715,0.0,54.56855773925781,0.7457580431908329
5,5,81,dual,1.6281386884776028,0.28621031073006714,0.5159622227603738,0.31000395119190216,28.719823577187277,0.0,54.56855773925781,0.7375495813133539
5,5,82,dual,1.5866083177653225,0.23280143128200012,0.5204396112398668,0.3129276700995185,29.94894313812256,0.0,54.56855773925781,0.7285147642133099
5,5,83,dual,1.5827545632015576,0.23113813691518523,0.5197035263885151,0.3122093663974242,30.63125905123624,0.0,54.56855773925781,0.733748347289555
5,5,84,dual,1.5631114461205222,0.20419229025190527,0.5241122896021063,0.31069458479231055,32.09320432489569,0.0,54.56855773925781,0.7354010577346849
5,5,85,dual,1.5220291235230186,0.18787973577325995,0.5132629437880083,0.30762350288304413,32.98725509643555,0.0,54.56855773925781,0.7320846187747907
5,5,86,dual,1.5308094729076733,0.19444963132793253,0.5148004022511569,0.30675904046405444,33.28195571899414,0.0,54.56855773925781,0.7292089026002645
5,5,87,dual,1.4977791905403137,0.17577152800830928,0.5091039416464892,0.30379978770559485,34.59987831115723,0.0,54.56855773925781,0.7239092111062142
5,5,88,dual,1.49827026237141,0.16972320662303406,0.5116232051090761,0.30530060963197186,34.903488245877355,0.0,54.56855773925781,0.7279418245923314
5,5,89,dual,1.4990221424536272,0.17276560718362982,0.5107121724974025,0.3048321875658902,36.17591667175293,0.0,54.56855773925781,0.7309607756721024
5,5,90,dual,1.4876336617903276,0.15774474902586502,0.5128262435848062,0.30423641340299085,36.756221077658914,0.0,54.56855773925781,0.7334398413397973
5,5,91,dual,1.4979661919853904,0.17693440446799452,0.5100040191953833,0.3010237311775034,37.5009708404541,0.0,54.56855773925781,0.7242838254737769
5,5,92,dual,1.4824248498136348,0.15812882476232268,0.5095158517360687,0.3052643266591159,38.8959983478893,0.0,54.56855773925781,0.7359739973556633
5,5,93,dual,1.485118638385426,0.15723983266136862,0.5124177621169523,0.30304328961805865,40.42775587602095,0.0,54.56855773925781,0.7269501983252534
5,5,94,dual,1.4708936431191184,0.14006357843225653,0.5132306760007684,0.3043687059120698,39.99401500008323,0.0,54.56855773925781,0.7328779197884531
5,5,95,dual,1.4917273738167502,0.15854651480913162,0.5161835226145658,0.3008138063279065,41.195018248124555,0.0,54.56855773925781,0.7362163948876157
5,5,96,dual,1.4770954684777693,0.1534129289740866,0.5109096291390333,0.3018632707270709,40.98242118141868,0.0,54.56855773925781,0.735951961216395
5,5,97,dual,1.4753954356366938,0.1490406126461246,0.5133638409051028,0.2996271306818182,42.30958401073109,0.0,54.56855773925781,0.7381886293521376
5,5,98,dual,1.4592077786272222,0.13585271872580051,0.5096698159521277,0.30401542105458,42.903432325883344,0.0,54.56855773925781,0.7316549140590568
5,5,99,dual,1.4617096348242327,0.15031998469070953,0.5068237605420026,0.2977421148256822,43.8183198408647,0.0,54.56855773925781,0.7379352137505508
5,5,100,dual,1.4497837857766585,0.14078490740873598,0.5038750103928826,0.30124885927547107,44.71061775901101,0.0,54.56855773925781,0.7353790215954165
5,6,1,warmup,3.306971647522666,1.410949631170793,0.7054592208428816,0.48510359769517725,0.4679575345732949,0.0001,0.05,
5,6,2,warmup,3.069131937893954,1.2786742394620723,0.6589748751033436,0.47250792248682544,1.3058843991973184,0.0001,0.05,
5,6,3,warmup,2.9083003022454004,1.2078482183543118,0.6206820905208588,0.4590878987854177,2.8215377818454397,0.0001,0.05,
5,6,4,warmup,2.7593140710483897,1.1375036402182146,0.588917073878375,0.44397627359086816,5.056997515938499,0.0001,0.05,
5,6,5,warmup,2.621943625536832,1.059578063813123,0.567980790680105,0.42640398713675415,7.725182988426902,0.0001,0.05,
5,6,6,warmup,2.5527048219333994,1.0259390554644845,0.5589676120064475,0.4088305316188119,11.084521250291305,0.0001,0.05,
5,6,7,warmup,2.487336743961681,0.9917576150460676,0.5506633601405404,0.39425239779732446,13.790307175029408,0.0001,0.05,
5,6,8,warmup,2.407933701168407,0.9271495260975577,0.5460413938218897,0.38870137523521076,16.25621106407859,0.0001,0.05,
5,6,9,warmup,2.344837275418368,0.8729768801819194,0.5472704334692522,0.3773195513270118,18.15957008708607,0.0001,0.05,
5,6,10,warmup,2.3075958381999624,0.8503213389353319,0.5424142940477892,0.37244592336091126,19.885869286277078,0.0001,0.05,
5,6,11,warmup,2.245505213737488,0.795987690036947,0.5425815311345187,0.3643544465303421,21.193829969926313,0.0001,0.05,
5,6,12,warmup,2.1898610537702385,0.7509805668484081,0.5394004393707622,0.36007960818030615,23.313947677612305,0.0001,0.05,
5,6,13,warmup,2.1714456135576423,0.7271030281077732,0.5452975955876437,0.35374740172516217,24.762974739074707,0.0001,0.05,
5,6,14,warmup,2.1093461242589084,0.6735091819004579,0.5422269945794885,0.3513829721645875,25.447042638605293,0.0001,0.05,
5,6,15,warmup,2.1395795453678477,0.7011786306446249,0.5432013083587993,0.35199831561608746,27.911193587563254,0.0001,0.05,
5,6,16,warmup,2.036446739326824,0.61727704920552,0.5378606536171653,0.3434484018520875,28.6654935316606,0.0001,0.05,
5,6,17,warmup,2.0109043500640174,0.5867013186216354,0.5398098690943285,0.3445832959630273,31.164504744789816,0.0001,0.05,
5,6,18,warmup,1.9726641611619429,0.5637203035029498,0.5349169183861125,0.3391099937937476,32.636254744096235,0.0001,0.05,
5,6,19,warmup,1.9310891845009543,0.5250250033356927,0.5350211533633146,0.3360218649560755,34.606952147050336,0.0001,0.05,
5,6,20,warmup,1.9256229617378928,0.5190140916542574,0.5348208086057142,0.3369672339070927,35.92587046189742,0.0001,0.05,
5,6,21,warmup,1.9236693057146939,0.5140146978876807,0.5363065898418427,0.3370414213700728,38.27916648171165,0.0001,0.05,
5,6,22,warmup,1.8843772248788313,0.48918282850222156,0.530946899544109,0.3333005959337408,38.56877951188521,0.0001,0.05,
5,6,23,warmup,1.9194395704702898,0.5232642428441481,0.5327132859013297,0.330748742276972,40.78939801996405,0.0001,0.05,
5,6,24,warmup,1.8294496048580517,0.4380197118629109,0.5295528959144246,0.3323240862651305,40.75094136324796,0.0001,0.05,
5,6,25,warmup,1.8033811883492903,0.42131932892582635,0.5271518582647498,0.32775814018466254,43.03369227322665,0.0001,0.05,
5,6,26,warmup,1.80388220873746,0.40409138663248584,0.5360144566405903,0.32776191288774664,43.827397086403586,0.0001,0.05,
5,6,27,warmup,1.7690358487042515,0.3971423378044909,0.5258639481934634,0.32016562060876325,46.47814334522594,0.0001,0.05,
5,6,28,warmup,1.7341393936764111,0.3663422959772023,0.5231184959411621,0.32156009701165283,48.74310493469238,0.0001,0.05,
5,6,29,warmup,1.734836388717998,0.3616698221726851,0.5258398110216315,0.3214869485660033,49.380828163840555,0.0001,0.05,
5,6,30,warmup,1.7117433168671348,0.33762189745903015,0.5271916877139698,0.31973803585225885,50.934995131059125,0.0001,0.05,
5,6,31,warmup,1.6876983534206043,0.3258868129077283,0.5212976241653616,0.31921629878607666,54.50186347961426,0.0001,0.05,
5,6,32,warmup,1.694814752448689,0.30881024964831094,0.5335759290240027,0.318852653557604,54.38862679221413,0.0001,0.05,
5,6,33,warmup,1.6625043641437183,0.28819605166261847,0.5284805433316664,0.3173472298817201,55.889449726451524,0.0001,0.05,
5,6,34,warmup,1.6448265639218418,0.27936366539109836,0.5241651386022568,0.31713260303844104,58.334862448952414,0.0001,0.05,
5,6,35,warmup,1.6342294812202454,0.2723546779968522,0.5243797166780992,0.3131153651259162,58.93556941639293,0.0001,0.05,
5,6,36,warmup,1.6147041158242659,0.25634338131005113,0.5219956541603262,0.31436942382292316,59.77989873019132,0.0001,0.05,
5,6,37,warmup,1.627512194893577,0.2614805129441348,0.5244795002720573,0.3170726868239316,61.33946557478471,0.0001,0.05,
5,6,38,warmup,1.632316080006686,0.2803998813033104,0.5200253169644963,0.3118655559691516,62.47694622386586,0.0001,0.05,
5,6,39,warmup,1.6177302436395125,0.26780513944950973,0.5193455585024573,0.31123400276357477,62.82209361683238,0.0001,0.05,
5,6,40,warmup,1.5911047837950967,0.2383193654770201,0.5204865878278558,0.311812242323702,64.73023466630416,0.0001,0.05,
5,6,41,warmup,1.5858883424238726,0.23406292938373305,0.5213302915746515,0.3091648424213583,66.1636475649747,0.0001,0.05,
5,6,42,warmup,1.5631835569034924,0.21182192184708334,0.5216107720678503,0.3081400760195472,66.62481880187988,0.0001,0.05,
5,6,43,warmup,1.5860979882153599,0.22756235436959701,0.5232883542776108,0.31195891851728613,69.06202229586515,0.0001,0.05,
5,6,44,warmup,1.5514082962816411,0.20879754559560257,0.5179059505462646,0.3067988468842073,68.99663058194247,0.0001,0.05,
5,6,45,warmup,1.5391530448740178,0.1950232583013448,0.5179320031946356,0.3082657767967744,72.34437595714222,0.0001,0.05,
5,6,46,warmup,1.5744771361351013,0.21344172209501266,0.5250245549462058,0.31098628721453925,71.62919009815563,0.0001,0.05,
5,6,47,warmup,1.536238973790949,0.1836439428681677,0.5210412198846991,0.3105126104571603,72.3903791254217,0.0001,0.05,
5,6,48,warmup,1.5238989103924145,0.18429455550556834,0.5167295092886145,0.30614532259377564,74.7767826427113,0.0001,0.05,
5,6,49,warmup,1.5223199670965022,0.1789450692859563,0.518511185591871,0.3063525313680822,76.25604802911931,0.0001,0.05,
5,6,50,warmup,1.514439338987524,0.1693750528449362,0.5192631306973371,0.3065380237319253,76.68170304731889,0.0001,0.05,
5,6,51,warmup,1.5048525766892866,0.1651886427267031,0.5170221030712128,0.3056197315454483,77.30404004183683,0.0001,0.05,
5,6,52,warmup,1.5157334425232627,0.1675570390441201,0.5213584276762876,0.30545954541726544,81.15365600585938,0.0001,0.05,
5,6,53,warmup,1.5124948078935796,0.16723468459465288,0.5200752033428713,0.30510971221056854,80.7864938215776,0.0001,0.05,
5,6,54,warmup,1.5050385215065696,0.16661323369904,0.5166686773300171,0.3050879361954602,80.83332200483842,0.0001,0.05,
5,6,55,warmup,1.4785235199061306,0.14398166418752886,0.5168065943501212,0.3009286726062948,82.10695093328303,0.0001,0.05,
5,6,56,warmup,1.4999046379869634,0.16644792834466154,0.5158049057830464,0.3018468916416168,81.90202504938298,0.0001,0.05,
5,6,57,warmup,1.476542673327706,0.1450159503993663,0.5163552151484923,0.29881631244312634,82.57477569580078,0.0001,0.05,
5,6,58,warmup,1.4782990596511147,0.1493944420733235,0.5120777216824618,0.30474918538873846,85.06778578324752,0.0001,0.05,
5,6,59,warmup,1.4675296490842646,0.14085873555053363,0.5121009661392733,0.3024690029296008,87.01725526289506,0.0001,0.05,
5,6,60,warmup,1.4601960507306186,0.13390737331726335,0.5120797387578271,0.30212919820438733,87.08470726013184,0.0001,0.05,
5,6,61,dual,1.794880444353277,0.42708927765488625,0.5285665487701242,0.31065807017413055,48.666500611738726,0.3163282500670989,65.81513671875,0.6162957249889819
5,6,62,dual,2.7658464800227773,1.1631761951880022,0.6237940788269043,0.35508212447166443,6.067046035419811,0.36356725635534864,65.81513671875,0.6012009695901277
5,6,63,dual,2.6917144385251133,1.0230558026920666,0.6478938026861711,0.37287099117582495,3.035362492908131,0.1309343618271706,65.81513671875,0.6155905685323931
5,6,64,dual,2.371683218262412,0.7508151043545116,0.6258914199742404,0.36908525228500366,4.065331719138405,0.0,65.81513671875,0.6460996033494932
5,6,65,dual,2.0570601008155127,0.5468072972514413,0.578973340717229,0.3523061099377545,7.22861233624545,0.0,65.81513671875,0.6547487880123404
5,6,66,dual,1.8660061305219477,0.40929589894684876,0.5564443252303384,0.3438215878876773,10.695706410841508,0.0,65.81513671875,0.6782172763331864
5,6,67,dual,1.7589741457592358,0.3414138609712774,0.5420276007869027,0.33350505883043463,13.353831161152232,0.0,65.81513671875,0.6647752313794624
5,6,68,dual,1.7038154276934536,0.2992809990590269,0.5372285585511815,0.3300773271105506,15.752949541265314,0.0,65.81513671875,0.6706588805641251
5,6,69,dual,1.6641901027072559,0.2690072384747592,0.5354214744134382,0.32433992895213043,17.858403639359906,0.0,65.81513671875,0.6679484354341121
5,6,70,dual,1.6229499524289912,0.23711141232739796,0.5317527028647336,0.3223331462253224,19.65392762964422,0.0,65.81513671875,0.6716725429704716
5,6,71,dual,1.59934232451699,0.23008748347109015,0.5268781537359412,0.31549854441122577,21.058018164201215,0.0,65.81513671875,0.6773248126928162
5,6,72,dual,1.597487991506403,0.22931680591268974,0.5264429355209524,0.315285323695703,21.785400217229668,0.0,65.81513671875,0.6663067430586161
5,6,73,dual,1.5926979238336736,0.2279375120997429,0.5254787044091658,0.31380299817432056,23.304701718417082,0.0,65.81513671875,0.6662516527104451
5,6,74,dual,1.5711108283563093,0.20651558278636498,0.5259854034944014,0.3126244409517808,24.40256812355735,0.0,65.81513671875,0.6602357866901718
5,6,75,dual,1.5549187660217285,0.19609458101066676,0.5241614607247439,0.3105012679641897,24.937312126159668,0.0,65.81513671875,0.6592111062141913
5,6,76,dual,1.5261017084121704,0.17375984076749196,0.521337556568059,0.3096667636524547,26.179506648670543,0.0,65.81513671875,0.6637174966945791
5,6,77,dual,1.5155723853544756,0.16681484708731825,0.5201178098266775,0.3085219345309518,27.81039524078369,0.0,65.81513671875,0.6747025121198765
5,6,78,dual,1.5200015089728616,0.1661430937661366,0.5247184796766802,0.30442146956920624,28.87597872994163,0.0,65.81513671875,0.6710114587924196
5,6,79,dual,1.5149847756732593,0.16613109172745186,0.5209016095508229,0.30705044757236133,29.7872801694003,0.0,65.81513671875,0.6733142353459673
5,6,80,dual,1.5305947065353394,0.18152809752659363,0.5206237570805983,0.3078190860423175,30.52078914642334,0.0,65.81513671875,0.671088585279859
5,6,81,dual,1.5130271261388606,0.16974840279329906,0.519763395190239,0.30375194414095447,30.591315789656207,0.0,65.81513671875,0.6730057293962097
5,6,82,dual,1.5018863677978516,0.1600945903496309,0.5177141400900754,0.306363508105278,31.664793968200684,0.0,65.81513671875,0.6745813133539003
5,6,83,dual,1.4711803739721125,0.1407815208658576,0.5142532221295617,0.30189241062511096,33.592830657958984,0.0,65.81513671875,0.6789224327897752
5,6,84,dual,1.4894117225300183,0.14317844799635085,0.5222139263694937,0.30180544609373267,34.36225058815696,0.0,65.81513671875,0.6765645658880564
5,6,85,dual,1.5052249865098433,0.1604341109367934,0.520759176124226,0.30327252772721375,34.99942198666659,0.0,65.81513671875,0.6685434111943587
5,6,86,dual,1.4768405665050854,0.1404582763260061,0.5161884847012433,0.3040053275498477,35.663017533042215,0.0,65.81513671875,0.6710885852798589
5,6,87,dual,1.4717620773748918,0.12909160215746274,0.520611123605208,0.3014482110738754,36.47074109857733,0.0,65.81513671875,0.6700088144557074
5,6,88,dual,1.433420392599973,0.11034030535004356,0.5117811398072676,0.2995178144086491,37.658469286831945,0.0,65.81513671875,0.6703283384750991
5,6,89,dual,1.4548548351634631,0.1217084638774395,0.517048944126476,0.2990484887903387,38.80344598943537,0.0,65.81513671875,0.6653261348611723
5,6,90,dual,1.4537573185834018,0.11858086389574138,0.5177261504259977,0.2997241575609554,39.85986484180797,0.0,65.81513671875,0.6662626707800793
5,6,91,dual,1.4402419328689575,0.11877539830112999,0.5116525820710442,0.2981613820249384,40.1948918429288,0.0,65.81513671875,0.6663728514764214
5,6,92,dual,1.483330872925845,0.15802181054922668,0.5125435482371937,0.30022198232737457,41.221663908524945,0.0,65.81513671875,0.6661745262230057
5,6,93,dual,1.4472035819833928,0.11992454867471349,0.513201118870215,0.300876798954877,41.77396626905961,0.0,65.81513671875,0.6568862935213751
5,6,94,dual,1.4549413919448853,0.12180595641786401,0.5168043916875665,0.299526646733284,42.231145251880996,0.0,65.81513671875,0.6636073159982371
5,6,95,dual,1.4333025325428357,0.11206787824630737,0.5117749327963049,0.2976847785440358,43.250939109108664,0.0,65.81513671875,0.6636183340678713
5,6,96,dual,1.41490961746736,0.0971782508898865,0.5099106729030609,0.2979100292379206,44.96772783452814,0.0,65.81513671875,0.6645658880564125
5,6,97,dual,1.4203733693469653,0.10111708820543507,0.510963415557688,0.29732944071292877,45.584193142977625,0.0,65.81513671875,0.6632437197003086
5,6,98,dual,1.435983587395061,0.11003657227212732,0.5144275643608787,0.2970918782732703,46.23540288751776,0.0,65.81513671875,0.6709894226531512
5,6,99,dual,1.4239313710819592,0.09914102252911437,0.5135666958310388,0.2976569492708553,47.31233388727362,0.0,65.81513671875,0.6698435434111943
5,6,100,dual,1.4346319382840937,0.10727714459327134,0.5161446915431456,0.29506542533636093,48.52233037081632,0.0,65.81513671875,0.6642463640370208
5,6,101,dual,1.3980131907896562,0.09115391393954103,0.5061888627030633,0.2944815362041647,49.13494942405007,0.0,65.81513671875,0.6614808285588365
5,6,102,dual,1.401957246390256,0.09471993486989629,0.5061333626508713,0.29497059231454675,49.75508013638583,0.0,65.81513671875,0.6667364477743499
5,6,103,dual,1.3912942084399136,0.08587984063408592,0.5068110972642899,0.2917921814051541,49.68247760425914,0.0,65.81513671875,0.6628580872631115
5,7,1,warmup,3.4095909920605747,1.4375685399228877,0.7024284736676649,0.5671654858372428,0.43625899065624585,0.0001,0.05,
5,7,2,warmup,3.171067703853954,1.3376707434654236,0.6604275378313932,0.5125418887896971,1.0267661213874817,0.0001,0.05,
5,7,3,warmup,3.0350929390300405,1.2735549238595096,0.6403957090594552,0.4807466078888286,1.927816092967987,0.0001,0.05,
5,7,4,warmup,2.888891491022977,1.1928421421484514,0.6203078871423547,0.45543354885144666,3.3117259632457388,0.0001,0.05,
5,7,5,warmup,2.971458077430725,1.3174612576311284,0.6068216074596752,0.44035356830466876,5.4817541295831855,0.0001,0.05,
5,7,6,warmup,2.6869521141052246,1.0720686262304133,0.5891273075884039,0.4366288754073056,8.272002480246805,0.0001,0.05,
5,7,7,warmup,2.57662710276517,0.9992511651732705,0.5771526775576852,0.4230705878951333,10.6841251633384,0.0001,0.05,
5,7,8,warmup,2.471452284942974,0.9187244745818052,0.5710043148560957,0.41071923077106476,13.573269844055176,0.0001,0.05,
5,7,9,warmup,2.5088813196529043,0.9725676097653129,0.565974389964884,0.40436492589387024,16.284014094959606,0.0001,0.05,
5,7,10,warmup,2.36293704401363,0.84405132857236,0.5594582151282917,0.3999692878939889,18.746564691716973,0.0001,0.05,
5,7,11,warmup,2.3181053616783838,0.8182024766098369,0.5555472807450728,0.38880830190398474,20.967171322215687,0.0001,0.05,
5,7,12,warmup,2.2910961129448633,0.7909536415880377,0.5568305416540666,0.38648136772892694,23.065232276916504,0.0001,0.05,
5,7,13,warmup,2.23476120558652,0.7402011481198397,0.5573079992424358,0.37994403730739246,25.220009023492988,0.0001,0.05,
5,7,14,warmup,2.176775585521351,0.6917398355223916,0.5544475587931547,0.37614063783125445,26.40916226126931,0.0001,0.05,
5,7,15,warmup,2.1467303254387597,0.6649138846180656,0.5536451095884497,0.3745261945507743,28.985994425686922,0.0001,0.05,
5,7,16,warmup,2.1013755148107354,0.6270513480359857,0.5524403777989474,0.369443416595459,30.506572463295676,0.0001,0.05,
5,7,17,warmup,2.194122791290283,0.7261274172501131,0.5510921071876179,0.36581113934516907,31.77424361489036,0.0001,0.05,
5,7,18,warmup,2.0511891191655938,0.5857562883333727,0.5482527396895669,0.3689273649995977,33.132583964954726,0.0001,0.05,
5,7,19,warmup,2.024925318631259,0.5599964518438686,0.5511544671925631,0.36261995001272723,35.108113982460715,0.0001,0.05,
5,7,20,warmup,2.0016218423843384,0.5461367666721344,0.5467012863267552,0.36208250712264667,36.05269709500399,0.0001,0.05,
5,7,21,warmup,1.9561237421902744,0.5075084878639742,0.5450823117386211,0.3584506457502192,38.289111224087804,0.0001,0.05,
5,7,22,warmup,1.9431275129318237,0.4960114671425386,0.5449219860813834,0.3572720641439611,39.91271157698198,0.0001,0.05,
5,7,23,warmup,1.8919313495809382,0.44996971027417615,0.5430823076855053,0.35579702122644946,41.22079693187367,0.0001,0.05,
5,7,24,warmup,1.8884176178412004,0.44716727462681854,0.5426260002634742,0.3559983318502253,43.38803291320801,0.0001,0.05,
5,7,25,warmup,1.8712582154707476,0.4231853607026013,0.5469647727229379,0.3541433025490154,44.47593134099787,0.0001,0.05,
5,7,26,warmup,1.8583304340189153,0.41930274123495276,0.5441974645311182,0.350632751529867,45.36524685946378,0.0001,0.05,
5,7,27,warmup,1.861206141385165,0.4114576970989054,0.5510165962305936,0.3477152558890256,48.30282124606046,0.0001,0.05,
5,7,28,warmup,1.8077694827860051,0.36801937087015674,0.5460465469143607,0.34765703163363715,48.88081949407404,0.0001,0.05,
5,7,29,warmup,1.7847645716233687,0.3622407845475457,0.5380832119421526,0.34635736319151794,51.678773013028234,0.0001,0.05,
5,7,30,warmup,1.7882402810183438,0.35263603790239856,0.5460870374332775,0.34343017773194745,51.93330105868253,0.0001,0.05,
5,7,31,warmup,1.761616202917966,0.3385049958120693,0.5418448068878867,0.3394215838475661,54.23498812588778,0.0001,0.05,
5,7,32,warmup,1.744050464846871,0.33326579935171385,0.5354373157024384,0.3399100276556882,53.75847677751021,0.0001,0.05,
5,7,33,warmup,1.7485133517872204,0.317929863252423,0.5444545339454304,0.341674419966611,56.40201776677912,0.0001,0.05,
5,7,34,warmup,1.8181321675127202,0.3942905833775347,0.5426849993792447,0.33847159960053186,57.56555904041637,0.0001,0.05,
5,7,35,warmup,1.742038445039229,0.31190806796604936,0.5438184900717302,0.3424934053962881,56.98769066550515,0.0001,0.05,
5,7,36,warmup,1.7319970672780818,0.3096382367340001,0.5419092801484194,0.338540254668756,58.31992045315829,0.0001,0.05,
5,7,37,warmup,1.6807841225103899,0.2666913006793369,0.5402928157286211,0.3335071991790425,61.64639854431152,0.0001,0.05,
5,7,38,warmup,1.6808194409717212,0.26870225640860473,0.5384044836867939,0.33530821989883075,62.204286401922054,0.0001,0.05,
5,7,39,warmup,1.6422633528709412,0.23277920518409123,0.5375302135944366,0.33442372896454553,64.07368764010343,0.0001,0.05,
5,7,40,warmup,1.7007268287918784,0.29273700510913675,0.5373579317873175,0.3332739458842711,65.10926697470926,0.0001,0.05,
5,7,41,warmup,1.7179760878736323,0.3141410601409999,0.535553281957453,0.33272846991365607,66.96374147588557,0.0001,0.05,
5,7,42,warmup,1.6485235636884517,0.24755137481472708,0.5320305756547234,0.3369110456921838,66.59491851113059,0.0001,0.05,
5,7,43,warmup,1.6644552024928005,0.2584221735596657,0.5380503697828813,0.32993228327144275,70.04391583529386,0.0001,0.05,
5,7,44,warmup,1.6404999440366572,0.22806536677208814,0.5392492792823098,0.333936023441228,69.08037567138672,0.0001,0.05,
5,7,45,warmup,1.6209277239712803,0.22030543552880938,0.536068550565026,0.32848516783931037,73.79717740145597,0.0001,0.05,
